index,stroke_id,motion_type,pen_state,x_mm,y_mm,z_mm,rx_deg,ry_deg,rz_deg,velocity_mm_s,acceleration_mm_s2,blend_radius_mm
333,16,DRAW,PEN_DOWN,-58.189,461.475,289.609,-179.07,-0.108,-109.105,12.0,0.0,2.0
334,16,DRAW,PEN_DOWN,-58.888,462.189,289.652,-179.07,-0.108,-109.105,12.0,0.0,2.0
335,16,DRAW,PEN_DOWN,-59.587,462.903,289.695,-179.07,-0.108,-109.105,12.0,0.0,2.0
336,16,DRAW,PEN_DOWN,-60.286,463.617,289.738,-179.07,-0.108,-109.105,12.0,0.0,2.0
337,16,DRAW,PEN_DOWN,-60.985,464.331,289.781,-179.07,-0.108,-109.105,12.0,0.0,2.0
338,16,DRAW,PEN_DOWN,-61.683,465.045,289.824,-179.07,-0.108,-109.105,12.0,0.0,2.0
339,16,DRAW,PEN_DOWN,-62.33,465.615,289.868,-179.07,-0.108,-109.105,12.0,0.0,2.0
340,16,DRAW,PEN_DOWN,-62.429,464.621,289.912,-179.07,-0.108,-109.105,12.0,0.0,2.0
341,16,DRAW,PEN_DOWN,-62.528,463.627,289.956,-179.07,-0.108,-109.105,12.0,0.0,2.0
342,16,DRAW,PEN_DOWN,-62.627,462.633,290.001,-179.07,-0.108,-109.105,12.0,0.0,2.0
343,16,DRAW,PEN_DOWN,-62.726,461.639,290.045,-179.07,-0.108,-109.105,12.0,0.0,2.0
344,16,DRAW,PEN_DOWN,-62.825,460.645,290.09,-179.07,-0.108,-109.105,12.0,0.0,2.0
345,16,DRAW,PEN_DOWN,-62.925,459.651,290.134,-179.07,-0.108,-109.105,12.0,0.0,2.0
346,16,DRAW,PEN_DOWN,-63.024,458.657,290.179,-179.07,-0.108,-109.105,12.0,0.0,2.0
347,16,DRAW,PEN_DOWN,-63.027,457.659,290.23,-179.07,-0.108,-109.105,12.0,0.0,2.0
348,16,DRAW,PEN_DOWN,-63.011,456.66,290.282,-179.07,-0.108,-109.105,12.0,0.0,2.0
349,16,DRAW,PEN_DOWN,-62.995,455.661,290.334,-179.07,-0.108,-109.105,12.0,0.0,2.0
350,16,DRAW,PEN_DOWN,-62.979,454.662,290.386,-179.07,-0.108,-109.105,12.0,0.0,2.0
351,16,DRAW,PEN_DOWN,-62.964,453.664,290.439,-179.07,-0.108,-109.105,12.0,0.0,2.0
352,16,DRAW,PEN_DOWN,-62.948,452.665,290.491,-179.07,-0.108,-109.105,12.0,0.0,2.0
353,16,DRAW,PEN_DOWN,-62.933,451.667,290.544,-179.07,-0.108,-109.105,12.0,0.0,2.0
354,16,DRAW,PEN_DOWN,-62.884,450.672,290.593,-179.07,-0.108,-109.105,12.0,0.0,2.0
355,16,DRAW,PEN_DOWN,-62.695,449.691,290.629,-179.07,-0.108,-109.105,12.0,0.0,2.0
356,16,DRAW,PEN_DOWN,-62.506,448.71,290.665,-179.07,-0.108,-109.105,12.0,0.0,2.0
357,16,DRAW,PEN_DOWN,-62.317,447.729,290.701,-179.07,-0.108,-109.105,12.0,0.0,2.0
358,16,DRAW,PEN_DOWN,-62.127,446.748,290.737,-179.07,-0.108,-109.105,12.0,0.0,2.0
359,16,DRAW,PEN_DOWN,-61.938,445.767,290.773,-179.07,-0.108,-109.105,12.0,0.0,2.0
360,16,DRAW,PEN_DOWN,-61.748,444.786,290.809,-179.07,-0.108,-109.105,12.0,0.0,2.0
361,16,DRAW,PEN_DOWN,-61.559,443.805,290.846,-179.07,-0.108,-109.105,12.0,0.0,2.0
362,16,DRAW,PEN_DOWN,-60.831,443.362,290.971,-179.07,-0.108,-109.105,12.0,0.0,2.0
363,16,DRAW,PEN_DOWN,-59.866,443.156,291.135,-179.07,-0.108,-109.105,12.0,0.0,2.0
364,16,DRAW,PEN_DOWN,-59.043,442.98,291.275,-179.07,-0.108,-109.105,12.0,0.0,0.0
365,16,LIFT,PEN_TRANSITION,-59.043,442.98,371.442,-179.07,-0.108,-109.105,18.0,0.0,0.0
366,17,APPROACH,PEN_UP,-63.479,443.984,371.442,-179.07,-0.108,-109.105,18.0,0.0,0.0
367,17,LIFT,PEN_TRANSITION,-63.479,443.984,290.364,-179.07,-0.108,-109.105,18.0,0.0,0.0
368,17,DRAW,PEN_DOWN,-63.479,443.984,290.364,-179.07,-0.108,-109.105,12.0,0.0,2.0
369,17,DRAW,PEN_DOWN,-64.416,443.721,290.592,-179.07,-0.108,-109.105,12.0,0.0,2.0
370,17,DRAW,PEN_DOWN,-65.354,443.458,290.82,-179.07,-0.108,-109.105,12.0,0.0,2.0
371,17,DRAW,PEN_DOWN,-66.317,443.265,291.001,-179.07,-0.108,-109.105,12.0,0.0,2.0
372,17,DRAW,PEN_DOWN,-67.287,443.09,291.17,-179.07,-0.108,-109.105,12.0,0.0,2.0
373,17,DRAW,PEN_DOWN,-67.905,442.979,291.278,-179.07,-0.108,-109.105,12.0,0.0,0.0
374,17,LIFT,PEN_TRANSITION,-67.905,442.979,371.442,-179.07,-0.108,-109.105,18.0,0.0,0.0
375,18,APPROACH,PEN_UP,-62.154,466.538,371.442,-179.07,-0.108,-109.105,18.0,0.0,0.0
376,18,LIFT,PEN_TRANSITION,-62.154,466.538,289.347,-179.07,-0.108,-109.105,18.0,0.0,0.0
377,18,DRAW,PEN_DOWN,-62.154,466.538,289.347,-179.07,-0.108,-109.105,12.0,0.0,2.0
378,18,DRAW,PEN_DOWN,-62.921,467.129,289.597,-179.07,-0.108,-109.105,12.0,0.0,2.0
379,18,DRAW,PEN_DOWN,-63.688,467.72,289.848,-179.07,-0.108,-109.105,12.0,0.0,2.0
380,18,DRAW,PEN_DOWN,-64.474,468.281,290.096,-179.07,-0.108,-109.105,12.0,0.0,2.0
381,18,DRAW,PEN_DOWN,-65.358,468.684,290.332,-179.07,-0.108,-109.105,12.0,0.0,2.0
382,18,DRAW,PEN_DOWN,-66.242,469.087,290.569,-179.07,-0.108,-109.105,12.0,0.0,2.0
383,18,DRAW,PEN_DOWN,-67.158,469.401,290.794,-179.07,-0.108,-109.105,12.0,0.0,2.0
384,18,DRAW,PEN_DOWN,-68.117,469.593,291.004,-179.07,-0.108,-109.105,12.0,0.0,2.0
385,18,DRAW,PEN_DOWN,-69.076,469.784,291.214,-179.07,-0.108,-109.105,12.0,0.0,2.0
386,18,DRAW,PEN_DOWN,-69.426,469.854,291.29,-179.07,-0.108,-109.105,12.0,0.0,0.0
387,18,LIFT,PEN_TRANSITION,-69.426,469.854,371.442,-179.07,-0.108,-109.105,18.0,0.0,0.0
