index,stroke_id,motion_type,pen_state,x_mm,y_mm,z_mm,rx_deg,ry_deg,rz_deg,velocity_mm_s,acceleration_mm_s2,blend_radius_mm
35,3,DRAW,PEN_DOWN,-45.004,461.001,290.548,-179.07,-0.108,-109.105,12.0,0.0,2.0
36,3,DRAW,PEN_DOWN,-44.992,460.003,290.489,-179.07,-0.108,-109.105,12.0,0.0,2.0
37,3,DRAW,PEN_DOWN,-44.98,459.005,290.43,-179.07,-0.108,-109.105,12.0,0.0,2.0
38,3,DRAW,PEN_DOWN,-44.968,458.007,290.37,-179.07,-0.108,-109.105,12.0,0.0,2.0
39,3,DRAW,PEN_DOWN,-44.956,457.009,290.311,-179.07,-0.108,-109.105,12.0,0.0,2.0
40,3,DRAW,PEN_DOWN,-44.944,456.011,290.251,-179.07,-0.108,-109.105,12.0,0.0,2.0
41,3,DRAW,PEN_DOWN,-44.939,455.013,290.193,-179.07,-0.108,-109.105,12.0,0.0,2.0
42,3,DRAW,PEN_DOWN,-45.041,454.019,290.145,-179.07,-0.108,-109.105,12.0,0.0,2.0
43,3,DRAW,PEN_DOWN,-45.143,453.025,290.097,-179.07,-0.108,-109.105,12.0,0.0,2.0
44,3,DRAW,PEN_DOWN,-45.245,452.031,290.049,-179.07,-0.108,-109.105,12.0,0.0,2.0
45,3,DRAW,PEN_DOWN,-45.347,451.037,290.0,-179.07,-0.108,-109.105,12.0,0.0,2.0
46,3,DRAW,PEN_DOWN,-45.449,450.043,289.952,-179.07,-0.108,-109.105,12.0,0.0,2.0
47,3,DRAW,PEN_DOWN,-45.551,449.049,289.903,-179.07,-0.108,-109.105,12.0,0.0,2.0
48,3,DRAW,PEN_DOWN,-45.796,448.454,289.854,-179.07,-0.108,-109.105,12.0,0.0,2.0
49,3,DRAW,PEN_DOWN,-46.506,449.157,289.804,-179.07,-0.108,-109.105,12.0,0.0,2.0
50,3,DRAW,PEN_DOWN,-47.215,449.86,289.754,-179.07,-0.108,-109.105,12.0,0.0,2.0
51,3,DRAW,PEN_DOWN,-47.925,450.563,289.704,-179.07,-0.108,-109.105,12.0,0.0,2.0
52,3,DRAW,PEN_DOWN,-48.635,451.266,289.655,-179.07,-0.108,-109.105,12.0,0.0,2.0
53,3,DRAW,PEN_DOWN,-49.344,451.969,289.605,-179.07,-0.108,-109.105,12.0,0.0,2.0
54,3,DRAW,PEN_DOWN,-50.054,452.672,289.556,-179.07,-0.108,-109.105,12.0,0.0,2.0
55,3,DRAW,PEN_DOWN,-50.763,453.375,289.506,-179.07,-0.108,-109.105,12.0,0.0,2.0
56,3,DRAW,PEN_DOWN,-51.455,454.095,289.479,-179.07,-0.108,-109.105,12.0,0.0,2.0
57,3,DRAW,PEN_DOWN,-52.121,454.841,289.483,-179.07,-0.108,-109.105,12.0,0.0,2.0
58,3,DRAW,PEN_DOWN,-52.787,455.587,289.487,-179.07,-0.108,-109.105,12.0,0.0,2.0
59,3,DRAW,PEN_DOWN,-53.453,456.333,289.492,-179.07,-0.108,-109.105,12.0,0.0,2.0
60,3,DRAW,PEN_DOWN,-54.119,457.079,289.496,-179.07,-0.108,-109.105,12.0,0.0,2.0
61,3,DRAW,PEN_DOWN,-54.784,457.825,289.501,-179.07,-0.108,-109.105,12.0,0.0,2.0
62,3,DRAW,PEN_DOWN,-55.449,458.571,289.505,-179.07,-0.108,-109.105,12.0,0.0,2.0
63,3,DRAW,PEN_DOWN,-56.114,459.317,289.51,-179.07,-0.108,-109.105,12.0,0.0,2.0
64,3,DRAW,PEN_DOWN,-56.781,460.062,289.517,-179.07,-0.108,-109.105,12.0,0.0,2.0
65,3,DRAW,PEN_DOWN,-57.478,460.778,289.559,-179.07,-0.108,-109.105,12.0,0.0,2.0
66,3,DRAW,PEN_DOWN,-58.175,461.494,289.601,-179.07,-0.108,-109.105,12.0,0.0,2.0
67,3,DRAW,PEN_DOWN,-58.872,462.21,289.643,-179.07,-0.108,-109.105,12.0,0.0,2.0
68,3,DRAW,PEN_DOWN,-59.569,462.925,289.685,-179.07,-0.108,-109.105,12.0,0.0,2.0
69,3,DRAW,PEN_DOWN,-60.266,463.64,289.727,-179.07,-0.108,-109.105,12.0,0.0,2.0
70,3,DRAW,PEN_DOWN,-60.963,464.355,289.769,-179.07,-0.108,-109.105,12.0,0.0,2.0
71,3,DRAW,PEN_DOWN,-61.66,465.07,289.81,-179.07,-0.108,-109.105,12.0,0.0,2.0
72,3,DRAW,PEN_DOWN,-62.293,465.6,289.852,-179.07,-0.108,-109.105,12.0,0.0,2.0
73,3,DRAW,PEN_DOWN,-62.395,464.606,289.897,-179.07,-0.108,-109.105,12.0,0.0,2.0
74,3,DRAW,PEN_DOWN,-62.497,463.612,289.942,-179.07,-0.108,-109.105,12.0,0.0,2.0
75,3,DRAW,PEN_DOWN,-62.599,462.618,289.987,-179.07,-0.108,-109.105,12.0,0.0,2.0
76,3,DRAW,PEN_DOWN,-62.701,461.624,290.032,-179.07,-0.108,-109.105,12.0,0.0,2.0
77,3,DRAW,PEN_DOWN,-62.803,460.63,290.077,-179.07,-0.108,-109.105,12.0,0.0,2.0
78,3,DRAW,PEN_DOWN,-62.904,459.636,290.122,-179.07,-0.108,-109.105,12.0,0.0,2.0
79,3,DRAW,PEN_DOWN,-63.006,458.642,290.167,-179.07,-0.108,-109.105,12.0,0.0,2.0
80,3,DRAW,PEN_DOWN,-63.007,457.644,290.218,-179.07,-0.108,-109.105,12.0,0.0,2.0
81,3,DRAW,PEN_DOWN,-62.996,456.645,290.271,-179.07,-0.108,-109.105,12.0,0.0,2.0
82,3,DRAW,PEN_DOWN,-62.986,455.646,290.324,-179.07,-0.108,-109.105,12.0,0.0,2.0
83,3,DRAW,PEN_DOWN,-62.975,454.647,290.377,-179.07,-0.108,-109.105,12.0,0.0,2.0
84,3,DRAW,PEN_DOWN,-62.965,453.648,290.43,-179.07,-0.108,-109.105,12.0,0.0,2.0
85,3,DRAW,PEN_DOWN,-62.954,452.649,290.482,-179.07,-0.108,-109.105,12.0,0.0,2.0
86,3,DRAW,PEN_DOWN,-62.944,451.65,290.535,-179.07,-0.108,-109.105,12.0,0.0,2.0
87,3,DRAW,PEN_DOWN,-62.888,450.656,290.583,-179.07,-0.108,-109.105,12.0,0.0,2.0
88,3,DRAW,PEN_DOWN,-62.7,449.675,290.62,-179.07,-0.108,-109.105,12.0,0.0,2.0
89,3,DRAW,PEN_DOWN,-62.512,448.694,290.657,-179.07,-0.108,-109.105,12.0,0.0,2.0
90,3,DRAW,PEN_DOWN,-62.324,447.712,290.694,-179.07,-0.108,-109.105,12.0,0.0,2.0
91,3,DRAW,PEN_DOWN,-62.136,446.73,290.731,-179.07,-0.108,-109.105,12.0,0.0,2.0
92,3,DRAW,PEN_DOWN,-61.948,445.748,290.768,-179.07,-0.108,-109.105,12.0,0.0,2.0
93,3,DRAW,PEN_DOWN,-61.76,444.766,290.805,-179.07,-0.108,-109.105,12.0,0.0,2.0
94,3,DRAW,PEN_DOWN,-61.572,443.784,290.842,-179.07,-0.108,-109.105,12.0,0.0,2.0
95,3,DRAW,PEN_DOWN,-60.809,443.372,290.974,-179.07,-0.108,-109.105,12.0,0.0,2.0
96,3,DRAW,PEN_DOWN,-59.846,443.158,291.138,-179.07,-0.108,-109.105,12.0,0.0,2.0
97,3,DRAW,PEN_DOWN,-59.043,442.98,291.275,-179.07,-0.108,-109.105,12.0,0.0,0.0
98,3,LIFT,PEN_TRANSITION,-59.043,442.98,371.442,-179.07,-0.108,-109.105,18.0,0.0,0.0
99,4,APPROACH,PEN_UP,-45.812,447.374,371.442,-179.07,-0.108,-109.105,18.0,0.0,0.0
100,4,LIFT,PEN_TRANSITION,-45.812,447.374,289.212,-179.07,-0.108,-109.105,18.0,0.0,0.0
101,4,DRAW,PEN_DOWN,-45.812,447.374,289.212,-179.07,-0.108,-109.105,12.0,0.0,2.0
102,4,DRAW,PEN_DOWN,-45.499,446.497,289.576,-179.07,-0.108,-109.105,12.0,0.0,2.0
103,4,DRAW,PEN_DOWN,-45.186,445.62,289.94,-179.07,-0.108,-109.105,12.0,0.0,2.0
104,4,DRAW,PEN_DOWN,-44.873,444.743,290.304,-179.07,-0.108,-109.105,12.0,0.0,2.0
105,4,DRAW,PEN_DOWN,-44.56,443.866,290.669,-179.07,-0.108,-109.105,12.0,0.0,2.0
106,4,DRAW,PEN_DOWN,-44.246,442.989,291.033,-179.07,-0.108,-109.105,12.0,0.0,2.0
107,4,DRAW,PEN_DOWN,-44.122,442.641,291.178,-179.07,-0.108,-109.105,12.0,0.0,0.0
108,4,LIFT,PEN_TRANSITION,-44.122,442.641,371.442,-179.07,-0.108,-109.105,18.0,0.0,0.0
109,5,APPROACH,PEN_UP,-44.527,468.849,371.442,-179.07,-0.108,-109.105,18.0,0.0,0.0
110,5,LIFT,PEN_TRANSITION,-44.527,468.849,290.406,-179.07,-0.108,-109.105,18.0,0.0,0.0
111,5,DRAW,PEN_DOWN,-44.527,468.849,290.406,-179.07,-0.108,-109.105,12.0,0.0,2.0
112,5,DRAW,PEN_DOWN,-43.588,469.114,290.626,-179.07,-0.108,-109.105,12.0,0.0,2.0
113,5,DRAW,PEN_DOWN,-42.649,469.379,290.846,-179.07,-0.108,-109.105,12.0,0.0,2.0
114,5,DRAW,PEN_DOWN,-41.688,469.577,291.031,-179.07,-0.108,-109.105,12.0,0.0,2.0
115,5,DRAW,PEN_DOWN,-40.718,469.748,291.202,-179.07,-0.108,-109.105,12.0,0.0,2.0
116,5,DRAW,PEN_DOWN,-40.094,469.858,291.312,-179.07,-0.108,-109.105,12.0,0.0,0.0
117,5,LIFT,PEN_TRANSITION,-40.094,469.858,371.442,-179.07,-0.108,-109.105,18.0,0.0,0.0
118,6,APPROACH,PEN_UP,-38.339,469.076,371.442,-179.07,-0.108,-109.105,18.0,0.0,0.0
119,6,LIFT,PEN_TRANSITION,-38.339,469.076,291.214,-179.07,-0.108,-109.105,18.0,0.0,0.0
120,6,DRAW,PEN_DOWN,-38.339,469.076,291.214,-179.07,-0.108,-109.105,12.0,0.0,2.0
121,6,DRAW,PEN_DOWN,-37.391,469.045,290.898,-179.07,-0.108,-109.105,12.0,0.0,2.0
122,6,DRAW,PEN_DOWN,-36.443,469.014,290.581,-179.07,-0.108,-109.105,12.0,0.0,2.0
123,6,DRAW,PEN_DOWN,-35.867,468.426,290.39,-179.07,-0.108,-109.105,12.0,0.0,2.0
124,6,DRAW,PEN_DOWN,-35.52,467.495,290.275,-179.07,-0.108,-109.105,12.0,0.0,2.0
125,6,DRAW,PEN_DOWN,-35.173,466.564,290.159,-179.07,-0.108,-109.105,12.0,0.0,2.0
126,6,DRAW,PEN_DOWN,-34.826,465.633,290.044,-179.07,-0.108,-109.105,12.0,0.0,2.0
127,6,DRAW,PEN_DOWN,-34.584,464.676,289.964,-179.07,-0.108,-109.105,12.0,0.0,2.0
128,6,DRAW,PEN_DOWN,-34.498,463.68,289.936,-179.07,-0.108,-109.105,12.0,0.0,2.0
129,6,DRAW,PEN_DOWN,-34.413,462.684,289.908,-179.07,-0.108,-109.105,12.0,0.0,2.0
130,6,DRAW,PEN_DOWN,-34.327,461.688,289.88,-179.07,-0.108,-109.105,12.0,0.0,2.0
131,6,DRAW,PEN_DOWN,-34.242,460.692,289.852,-179.07,-0.108,-109.105,12.0,0.0,2.0
132,6,DRAW,PEN_DOWN,-34.156,459.696,289.824,-179.07,-0.108,-109.105,12.0,0.0,2.0
133,6,DRAW,PEN_DOWN,-34.071,458.7,289.796,-179.07,-0.108,-109.105,12.0,0.0,2.0
134,6,DRAW,PEN_DOWN,-33.985,457.704,289.768,-179.07,-0.108,-109.105,12.0,0.0,2.0
135,6,DRAW,PEN_DOWN,-33.951,457.304,289.757,-179.07,-0.108,-109.105,12.0,0.0,0.0
136,6,LIFT,PEN_TRANSITION,-33.951,457.304,371.442,-179.07,-0.108,-109.105,18.0,0.0,0.0
137,7,APPROACH,PEN_UP,-38.201,442.977,371.442,-179.07,-0.108,-109.105,18.0,0.0,0.0
138,7,LIFT,PEN_TRANSITION,-38.201,442.977,291.263,-179.07,-0.108,-109.105,18.0,0.0,0.0
139,7,DRAW,PEN_DOWN,-38.201,442.977,291.263,-179.07,-0.108,-109.105,12.0,0.0,2.0
140,7,DRAW,PEN_DOWN,-37.266,443.215,290.999,-179.07,-0.108,-109.105,12.0,0.0,2.0
141,7,DRAW,PEN_DOWN,-36.331,443.453,290.736,-179.07,-0.108,-109.105,12.0,0.0,2.0
142,7,DRAW,PEN_DOWN,-35.467,443.863,290.46,-179.07,-0.108,-109.105,12.0,0.0,2.0
143,7,DRAW,PEN_DOWN,-34.792,444.443,290.236,-179.07,-0.108,-109.105,12.0,0.0,2.0
144,7,DRAW,PEN_DOWN,-34.672,445.435,290.188,-179.07,-0.108,-109.105,12.0,0.0,2.0
145,7,DRAW,PEN_DOWN,-34.552,446.427,290.14,-179.07,-0.108,-109.105,12.0,0.0,2.0
146,7,DRAW,PEN_DOWN,-34.432,447.419,290.092,-179.07,-0.108,-109.105,12.0,0.0,2.0
147,7,DRAW,PEN_DOWN,-34.312,448.411,290.044,-179.07,-0.108,-109.105,12.0,0.0,2.0
148,7,DRAW,PEN_DOWN,-34.14,449.393,290.087,-179.07,-0.108,-109.105,12.0,0.0,2.0
149,7,DRAW,PEN_DOWN,-33.95,450.372,290.162,-179.07,-0.108,-109.105,12.0,0.0,2.0
150,7,DRAW,PEN_DOWN,-33.76,451.351,290.237,-179.07,-0.108,-109.105,12.0,0.0,2.0
151,7,DRAW,PEN_DOWN,-33.57,452.33,290.311,-179.07,-0.108,-109.105,12.0,0.0,2.0
152,7,DRAW,PEN_DOWN,-33.366,453.305,290.384,-179.07,-0.108,-109.105,12.0,0.0,2.0
153,7,DRAW,PEN_DOWN,-33.05,454.252,290.443,-179.07,-0.108,-109.105,12.0,0.0,2.0
154,7,DRAW,PEN_DOWN,-32.734,455.199,290.502,-179.07,-0.108,-109.105,12.0,0.0,2.0
155,7,DRAW,PEN_DOWN,-32.418,456.146,290.561,-179.07,-0.108,-109.105,12.0,0.0,2.0
156,7,DRAW,PEN_DOWN,-32.101,457.093,290.62,-179.07,-0.108,-109.105,12.0,0.0,2.0
157,7,DRAW,PEN_DOWN,-31.785,458.04,290.679,-179.07,-0.108,-109.105,12.0,0.0,2.0
158,7,DRAW,PEN_DOWN,-30.927,458.519,290.721,-179.07,-0.108,-109.105,12.0,0.0,2.0
159,7,DRAW,PEN_DOWN,-30.035,458.969,290.762,-179.07,-0.108,-109.105,12.0,0.0,2.0
160,7,DRAW,PEN_DOWN,-29.128,459.371,290.75,-179.07,-0.108,-109.105,12.0,0.0,2.0
161,7,DRAW,PEN_DOWN,-28.178,459.631,290.578,-179.07,-0.108,-109.105,12.0,0.0,2.0
162,7,DRAW,PEN_DOWN,-27.228,459.891,290.406,-179.07,-0.108,-109.105,12.0,0.0,2.0
163,7,DRAW,PEN_DOWN,-26.292,459.778,290.236,-179.07,-0.108,-109.105,12.0,0.0,2.0
164,7,DRAW,PEN_DOWN,-25.365,459.443,290.068,-179.07,-0.108,-109.105,12.0,0.0,2.0
165,7,DRAW,PEN_DOWN,-24.753,458.815,289.966,-179.07,-0.108,-109.105,12.0,0.0,2.0
166,7,DRAW,PEN_DOWN,-24.508,457.846,289.942,-179.07,-0.108,-109.105,12.0,0.0,2.0
167,7,DRAW,PEN_DOWN,-24.263,456.877,289.918,-179.07,-0.108,-109.105,12.0,0.0,2.0
168,7,DRAW,PEN_DOWN,-24.018,455.908,289.894,-179.07,-0.108,-109.105,12.0,0.0,2.0
169,7,DRAW,PEN_DOWN,-23.773,454.939,289.87,-179.07,-0.108,-109.105,12.0,0.0,2.0
170,7,DRAW,PEN_DOWN,-23.529,453.97,289.845,-179.07,-0.108,-109.105,12.0,0.0,2.0
171,7,DRAW,PEN_DOWN,-23.326,452.992,289.902,-179.07,-0.108,-109.105,12.0,0.0,2.0
172,7,DRAW,PEN_DOWN,-23.124,452.014,289.961,-179.07,-0.108,-109.105,12.0,0.0,2.0
173,7,DRAW,PEN_DOWN,-22.922,451.036,290.019,-179.07,-0.108,-109.105,12.0,0.0,2.0
174,7,DRAW,PEN_DOWN,-22.72,450.058,290.078,-179.07,-0.108,-109.105,12.0,0.0,2.0
175,7,DRAW,PEN_DOWN,-22.518,449.08,290.136,-179.07,-0.108,-109.105,12.0,0.0,2.0
176,7,DRAW,PEN_DOWN,-22.281,448.113,290.212,-179.07,-0.108,-109.105,12.0,0.0,2.0
177,7,DRAW,PEN_DOWN,-21.995,447.16,290.313,-179.07,-0.108,-109.105,12.0,0.0,2.0
178,7,DRAW,PEN_DOWN,-21.709,446.207,290.414,-179.07,-0.108,-109.105,12.0,0.0,2.0
179,7,DRAW,PEN_DOWN,-21.422,445.254,290.515,-179.07,-0.108,-109.105,12.0,0.0,2.0
180,7,DRAW,PEN_DOWN,-21.135,444.301,290.616,-179.07,-0.108,-109.105,12.0,0.0,2.0
181,7,DRAW,PEN_DOWN,-20.667,443.54,290.77,-179.07,-0.108,-109.105,12.0,0.0,2.0
182,7,DRAW,PEN_DOWN,-19.754,443.246,291.053,-179.07,-0.108,-109.105,12.0,0.0,2.0
183,7,DRAW,PEN_DOWN,-18.898,442.971,291.318,-179.07,-0.108,-109.105,12.0,0.0,0.0
184,7,LIFT,PEN_TRANSITION,-18.898,442.971,371.442,-179.07,-0.108,-109.105,18.0,0.0,0.0
185,8,APPROACH,PEN_UP,-34.049,444.462,371.442,-179.07,-0.108,-109.105,18.0,0.0,0.0
186,8,LIFT,PEN_TRANSITION,-34.049,444.462,290.041,-179.07,-0.108,-109.105,18.0,0.0,0.0
187,8,DRAW,PEN_DOWN,-34.049,444.462,290.041,-179.07,-0.108,-109.105,12.0,0.0,2.0
188,8,DRAW,PEN_DOWN,-33.164,444.101,290.335,-179.07,-0.108,-109.105,12.0,0.0,2.0
189,8,DRAW,PEN_DOWN,-32.279,443.741,290.63,-179.07,-0.108,-109.105,12.0,0.0,2.0
190,8,DRAW,PEN_DOWN,-31.37,443.425,290.892,-179.07,-0.108,-109.105,12.0,0.0,2.0
191,8,DRAW,PEN_DOWN,-30.427,443.171,291.108,-179.07,-0.108,-109.105,12.0,0.0,2.0
192,8,DRAW,PEN_DOWN,-29.696,442.974,291.276,-179.07,-0.108,-109.105,12.0,0.0,0.0
193,8,LIFT,PEN_TRANSITION,-29.696,442.974,371.442,-179.07,-0.108,-109.105,18.0,0.0,0.0
194,9,APPROACH,PEN_UP,-27.323,442.971,371.442,-179.07,-0.108,-109.105,18.0,0.0,0.0
195,9,LIFT,PEN_TRANSITION,-27.323,442.971,291.314,-179.07,-0.108,-109.105,18.0,0.0,0.0
196,9,DRAW,PEN_DOWN,-27.323,442.971,291.314,-179.07,-0.108,-109.105,12.0,0.0,2.0
197,9,DRAW,PEN_DOWN,-26.388,443.221,291.061,-179.07,-0.108,-109.105,12.0,0.0,2.0
198,9,DRAW,PEN_DOWN,-25.453,443.472,290.808,-179.07,-0.108,-109.105,12.0,0.0,2.0
199,9,DRAW,PEN_DOWN,-24.553,443.793,290.521,-179.07,-0.108,-109.105,12.0,0.0,2.0
200,9,DRAW,PEN_DOWN,-23.673,444.155,290.214,-179.07,-0.108,-109.105,12.0,0.0,2.0
201,9,DRAW,PEN_DOWN,-22.95,444.452,289.962,-179.07,-0.108,-109.105,12.0,0.0,0.0
202,9,LIFT,PEN_TRANSITION,-22.95,444.452,371.442,-179.07,-0.108,-109.105,18.0,0.0,0.0
203,10,APPROACH,PEN_UP,-4.753,454.355,371.442,-179.07,-0.108,-109.105,18.0,0.0,0.0
204,10,LIFT,PEN_TRANSITION,-4.753,454.355,290.599,-179.07,-0.108,-109.105,18.0,0.0,0.0
205,10,DRAW,PEN_DOWN,-4.753,454.355,290.599,-179.07,-0.108,-109.105,12.0,0.0,2.0
206,10,DRAW,PEN_DOWN,-5.705,454.055,290.651,-179.07,-0.108,-109.105,12.0,0.0,2.0
207,10,DRAW,PEN_DOWN,-6.657,453.755,290.703,-179.07,-0.108,-109.105,12.0,0.0,2.0
208,10,DRAW,PEN_DOWN,-7.609,453.455,290.756,-179.07,-0.108,-109.105,12.0,0.0,2.0
209,10,DRAW,PEN_DOWN,-8.533,453.085,290.768,-179.07,-0.108,-109.105,12.0,0.0,2.0
210,10,DRAW,PEN_DOWN,-9.424,452.631,290.732,-179.07,-0.108,-109.105,12.0,0.0,2.0
211,10,DRAW,PEN_DOWN,-10.315,452.178,290.696,-179.07,-0.108,-109.105,12.0,0.0,2.0
212,10,DRAW,PEN_DOWN,-11.205,451.724,290.66,-179.07,-0.108,-109.105,12.0,0.0,2.0
213,10,DRAW,PEN_DOWN,-11.978,451.105,290.557,-179.07,-0.108,-109.105,12.0,0.0,2.0
214,10,DRAW,PEN_DOWN,-12.73,450.456,290.441,-179.07,-0.108,-109.105,12.0,0.0,2.0
215,10,DRAW,PEN_DOWN,-13.482,449.808,290.324,-179.07,-0.108,-109.105,12.0,0.0,2.0
216,10,DRAW,PEN_DOWN,-14.044,449.044,290.19,-179.07,-0.108,-109.105,12.0,0.0,2.0
217,10,DRAW,PEN_DOWN,-14.291,448.089,290.026,-179.07,-0.108,-109.105,12.0,0.0,2.0
218,10,DRAW,PEN_DOWN,-14.511,447.136,289.869,-179.07,-0.108,-109.105,12.0,0.0,2.0
219,10,DRAW,PEN_DOWN,-14.118,446.216,289.871,-179.07,-0.108,-109.105,12.0,0.0,2.0
220,10,DRAW,PEN_DOWN,-13.725,445.296,289.874,-179.07,-0.108,-109.105,12.0,0.0,2.0
221,10,DRAW,PEN_DOWN,-12.918,444.753,290.028,-179.07,-0.108,-109.105,12.0,0.0,2.0
222,10,DRAW,PEN_DOWN,-12.074,444.243,290.195,-179.07,-0.108,-109.105,12.0,0.0,2.0
223,10,DRAW,PEN_DOWN,-11.131,444.203,290.37,-179.07,-0.108,-109.105,12.0,0.0,2.0
224,10,DRAW,PEN_DOWN,-10.154,444.324,290.548,-179.07,-0.108,-109.105,12.0,0.0,2.0
225,10,DRAW,PEN_DOWN,-9.182,444.475,290.702,-179.07,-0.108,-109.105,12.0,0.0,2.0
226,10,DRAW,PEN_DOWN,-8.234,444.792,290.719,-179.07,-0.108,-109.105,12.0,0.0,2.0
227,10,DRAW,PEN_DOWN,-7.286,445.109,290.737,-179.07,-0.108,-109.105,12.0,0.0,2.0
228,10,DRAW,PEN_DOWN,-6.347,445.425,290.635,-179.07,-0.108,-109.105,12.0,0.0,2.0
229,10,DRAW,PEN_DOWN,-5.413,445.741,290.47,-179.07,-0.108,-109.105,12.0,0.0,2.0
230,10,DRAW,PEN_DOWN,-4.782,445.954,290.358,-179.07,-0.108,-109.105,12.0,0.0,0.0
231,10,LIFT,PEN_TRANSITION,-4.782,445.954,371.442,-179.07,-0.108,-109.105,18.0,0.0,0.0
232,11,APPROACH,PEN_UP,-14.332,456.814,371.442,-179.07,-0.108,-109.105,18.0,0.0,0.0
233,11,LIFT,PEN_TRANSITION,-14.332,456.814,289.805,-179.07,-0.108,-109.105,18.0,0.0,0.0
234,11,DRAW,PEN_DOWN,-14.332,456.814,289.805,-179.07,-0.108,-109.105,12.0,0.0,2.0
235,11,DRAW,PEN_DOWN,-13.898,457.687,290.029,-179.07,-0.108,-109.105,12.0,0.0,2.0
236,11,DRAW,PEN_DOWN,-13.464,458.56,290.253,-179.07,-0.108,-109.105,12.0,0.0,2.0
237,11,DRAW,PEN_DOWN,-12.838,459.285,290.44,-179.07,-0.108,-109.105,12.0,0.0,2.0
